Benchmark,Algorithms,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Mean,Std
,RT-MOPSO,0.299286539,0.269972206,0.261217548,0.253803517,0.249025264,0.277982276,0.24784989,0.285275064,0.269390813,0.29248631,0.269301213,0.283009976,0.290145592,0.302364368,0.297189424,0.262907117,0.299822273,0.255863978,0.264947838,0.282136123,0.250587642,0.263108992,0.260735751,0.275301074,0.266039756,0.275341961,0.309053363,0.307977623,0.27517585,0.284594072,0.276063114,0.01790037
,RL-MOPSO,0.225338962,0.250209896,0.204686847,0.230407322,0.20037612,0.221143166,0.248326085,0.216399427,0.227028728,0.216210654,0.210200713,0.223049317,0.196876555,0.22757555,0.252225806,0.206467371,0.228132874,0.195764514,0.224254361,0.231063687,0.20295148,0.228004738,0.208495896,0.206072323,0.185970219,0.243640413,0.240056814,0.199325711,0.223534298,0.211779759,0.219518987,0.017183859
WFG7,MOPSO-Gbest,0.401500685,0.433277743,0.492928545,0.396658134,0.368497176,0.415465316,0.427248192,0.387972381,0.422405663,0.425010709,0.443632543,0.446940604,0.41236512,0.413082053,0.371499305,0.39697965,0.425324933,0.387165454,0.421757675,0.408377558,0.429662785,0.421343727,0.382459176,0.468950116,0.437760295,0.410695732,0.416279184,0.390975242,0.472655365,0.409246163,0.417937241,0.028527685
,MOPSO-DPRT,0.195071622,0.205077393,0.208720486,0.217808109,0.22437285,0.224560825,0.220648504,0.20538262,0.206444565,0.227184665,0.229622197,0.220960746,0.212042538,0.204713025,0.230397395,0.20253781,0.21839193,0.206826735,0.215021631,0.215980197,0.219809695,0.215436089,0.216097204,0.228766718,0.227803387,0.219337792,0.260486865,0.202072021,0.220158069,0.203818038,0.216851724,0.01257468
,MOPSO-Von-Neumann,0.223351147,0.206236738,0.211726877,0.219289486,0.205166241,0.193593558,0.218989038,0.216596429,0.194440857,0.212004174,0.219500662,0.205682213,0.235097442,0.205410425,0.205481827,0.215993952,0.207158237,0.213838692,0.202272087,0.227385586,0.201283315,0.197437488,0.220054166,0.216187757,0.212293629,0.205677393,0.197274242,0.197638782,0.20192512,0.213668968,0.210088551,0.010061746
,MOPSO-IVT,0.20227243,0.196164084,0.186188024,0.213555891,0.255743482,0.221250602,0.197411648,0.207204005,0.217408833,0.213373754,0.196372457,0.202037742,0.217305358,0.217422957,0.224588029,0.209031143,0.201602619,0.231564104,0.229287592,0.224241576,0.226387853,0.202391072,0.212460159,0.20849644,0.205035729,0.226060572,0.177845596,0.239400592,0.22675247,0.206897529,0.213191811,0.01604346
,RT-MOPSO,0.211412985,0.232332778,0.208029688,0.225736086,0.227532404,0.224091194,0.226392302,0.209600793,0.225526798,0.239728817,0.217688192,0.223988805,0.219087345,0.210823074,0.220561056,0.219218492,0.238932199,0.223883181,0.207768491,0.224421495,0.213684236,0.216217889,0.225367943,0.221461116,0.228458436,0.245978752,0.221642715,0.231387917,0.210654015,0.230452301,0.222735383,0.009523597
,RL-MOPSO,0.185852413,0.190753903,0.20998588,0.181009871,0.191927179,0.187304182,0.174130595,0.198141193,0.184328179,0.205303447,0.191713935,0.215954715,0.180125255,0.182812946,0.188132296,0.200786081,0.208680597,0.199728494,0.194604818,0.181851022,0.189421915,0.181278352,0.197680439,0.178683748,0.186723563,0.182133024,0.187901934,0.186775453,0.183923211,0.211355595,0.191300141,0.010769429
WFG8,MOPSO-Gbest,0.611721536,0.593948541,0.606082714,0.572920236,0.60893504,0.566289158,0.581324315,0.627747324,0.573846205,0.593731783,0.578933143,0.570852885,0.591954027,0.606385488,0.560786598,0.570250869,0.620074249,0.661617841,0.654679846,0.597010767,0.576994742,0.579329773,0.588938947,0.606050964,0.595943551,0.625686216,0.593936748,0.551687175,0.588306879,0.553072023,0.593634653,0.026463215
,MOPSO-DPRT,0.345092747,0.37740736,0.366811973,0.363517845,0.357990054,0.383862196,0.37802088,0.367781327,0.360086654,0.361709388,0.37367043,0.38620201,0.362418753,0.376727509,0.383967449,0.381727004,0.375053864,0.374146424,0.42766174,0.327359791,0.371593155,0.372633473,0.376185544,0.362934259,0.367917914,0.370784306,0.370877473,0.387741484,0.383287948,0.327755436,0.370764213,0.01815546
,MOPSO-Von-Neumann,0.37011205,0.370837525,0.367134711,0.37006285,0.362457506,0.35722263,0.374965454,0.347378224,0.356817904,0.346196768,0.347568802,0.373046584,0.340708277,0.375351846,0.367294786,0.3654192,0.36555321,0.366594904,0.346908883,0.369996758,0.371052532,0.349096365,0.367248065,0.383969146,0.400522366,0.364285712,0.353699352,0.347390151,0.356117955,0.371027074,0.363534586,0.012891431
,MOPSO-IVT,0.371573454,0.365452396,0.359200895,0.36282236,0.377479054,0.342498797,0.367170109,0.371806148,0.388150753,0.361758073,0.365060299,0.368483598,0.382024483,0.406005321,0.387484837,0.38677703,0.384068831,0.394099626,0.393087604,0.392900836,0.377928375,0.391506956,0.356013723,0.359564439,0.393152278,0.342261215,0.364641568,0.384523075,0.364877099,0.366400169,0.374292447,0.015718146
,RT-MOPSO,0.36466721,0.365096076,0.386057487,0.365460198,0.367876086,0.375171019,0.370144429,0.370179259,0.379891046,0.396186315,0.388324076,0.365450668,0.369957114,0.380286008,0.377028056,0.383860655,0.387102077,0.363177016,0.362387978,0.380359894,0.372866379,0.361974562,0.367579413,0.360638117,0.386695606,0.370292709,0.401954291,0.365756921,0.45953252,0.382687377,0.377621352,0.018820766
,RL-MOPSO,0.389611585,0.325924133,0.325571112,0.349551792,0.371707863,0.351024833,0.350688304,0.34837904,0.348977258,0.348215712,0.339588878,0.34220234,0.356562966,0.345192486,0.369310507,0.315004575,0.367882286,0.340500088,0.356056658,0.378007023,0.347089576,0.368241617,0.354638348,0.345684523,0.345621777,0.342093127,0.345382191,0.340231119,0.344846102,0.362088404,0.350529207,0.015573478
WFG9,MOPSO-Gbest,0.324238246,0.437064681,0.328726241,0.374457779,0.337959068,0.344207608,0.317947863,0.31248235,0.360912889,0.391542077,0.328130018,0.39136018,0.34068678,0.417426891,0.330834137,0.322141479,0.455146775,0.3114041,0.33840172,0.333959468,0.339423521,0.321019593,0.300920051,0.323722712,0.34979113,0.327625254,0.353832292,0.282595555,0.281792875,0.285280604,0.342167798,0.041839626
,MOPSO-DPRT,0.247278295,0.214606499,0.23603709,0.209213573,0.21180921,0.22135011,0.230613282,0.21854202,0.212211475,0.224607148,0.229819564,0.224815949,0.228339144,0.207829703,0.20974019,0.213779745,0.224213174,0.235380992,0.210847973,0.23166736,0.226051867,0.209063537,0.222520191,0.21792591,0.22190712,0.222288424,0.190583365,0.235704203,0.207849599,0.233305749,0.220996749,0.011671256
,MOPSO-Von-Neumann,0.217729426,0.204243166,0.201272287,0.215301225,0.233468958,0.217723304,0.213980947,0.206880996,0.201961493,0.212560946,0.227307516,0.234971312,0.21805879,0.220245686,0.231204658,0.22048157,0.214756736,0.21170645,0.369909022,0.367253889,0.218171378,0.216805714,0.217065292,0.36315456,0.212344552,0.212588039,0.228108211,0.199138463,0.370954911,0.213951791,0.236443376,0.053143932
,MOPSO-IVT,0.219139481,0.231086782,0.21765646,0.220332691,0.213074594,0.218972617,0.226625079,0.210950664,0.219354813,0.22602068,0.206157489,0.213801998,0.236359392,0.222513746,0.220687976,0.223600208,0.210907008,0.232486101,0.222442121,0.213159258,0.227165553,0.197612134,0.230917459,0.242816822,0.211256793,0.226238719,0.225124092,0.209353684,0.205845658,0.231968319,0.22045428,0.010058798
,RT-MOPSO,0.256783405,0.377214823,0.227994289,0.367431306,0.372404994,0.237368991,0.386031783,0.367647495,0.223013044,0.363798691,0.37056129,0.228258924,0.378755518,0.364558737,0.36512034,0.371053381,0.252976115,0.37301909,0.37714816,0.368741006,0.239241134,0.369150996,0.227269167,0.362673526,0.369723678,0.253048705,0.216141542,0.365666899,0.369546504,0.220793807,0.320771245,0.067204133
,RL-MOPSO,0.200270629,0.212338957,0.230277639,0.213553932,0.228434728,0.215385971,0.232893923,0.217559611,0.208046574,0.203957279,0.370058066,0.208569824,0.213675209,0.23038394,0.202723369,0.225750028,0.207093802,0.195292311,0.236055609,0.206812671,0.208102681,0.207879597,0.217911996,0.213999307,0.205565276,0.204224309,0.236323716,0.219286011,0.203859783,0.220291919,0.219885956,0.030461631
Viennet1,MOPSO-Gbest,0.09942205,0.117646759,0.157162358,0.118778181,0.141842414,0.118583963,0.115980957,0.111687376,0.154607405,0.114130123,0.125949803,0.185845946,0.138160579,0.112096049,0.149016986,0.125389847,0.174433106,0.123163684,0.102081791,0.132444377,0.128054432,0.117931806,0.129682482,0.128800538,0.148867079,0.113249007,0.152952527,0.128872131,0.114501278,0.15520401,0.131217968,0.020735937
,MOPSO-DPRT,0.11788898,0.117658395,0.123263902,0.12458296,0.118961266,0.121677429,0.128777531,0.120251756,0.119132334,0.117276756,0.114177772,0.112627637,0.113583646,0.113815825,0.114280205,0.115963727,0.116007575,0.129344947,0.112919543,0.122057596,0.124309244,0.109713286,0.115973693,0.116684358,0.119510177,0.124419213,0.11374801,0.107256183,0.115532069,0.114604729,0.117866691,0.005220863
,MOPSO-Von-Neumann,0.114270125,0.111388218,0.1233548,0.11385221,0.107166554,0.110407519,0.120569166,0.123196702,0.111909614,0.119389431,0.110096986,0.110738699,0.108293452,0.109803785,0.11271388,0.11144213,0.108405548,0.115999614,0.111733854,0.116108884,0.118215355,0.116987679,0.115224531,0.120431313,0.112016606,0.110702901,0.11107011,0.113507247,0.102759174,0.106002084,0.113258606,0.0049526
,MOPSO-IVT,0.112159035,0.113574555,0.111198048,0.10657157,0.110591087,0.1063009,0.109006565,0.115183317,0.113910183,0.110325242,0.11960672,0.11464922,0.123035653,0.118481998,0.107954962,0.119515453,0.10777987,0.120689467,0.116277471,0.120295485,0.101834942,0.115357798,0.107366455,0.104654106,0.114159167,0.107734802,0.117015592,0.105795782,0.118846609,0.125528271,0.113180011,0.0059863
,RT-MOPSO,0.113326257,0.115055431,0.107463873,0.113528032,0.110444778,0.118232775,0.113373184,0.113170859,0.112726982,0.105481217,0.116171687,0.108497,0.116786529,0.115690612,0.111974437,0.105742134,0.112368758,0.112537271,0.116039867,0.120883942,0.114604425,0.109133986,0.105031198,0.10923518,0.122989353,0.111875865,0.112695413,0.125182294,0.123964451,0.103223589,0.113247713,0.005452938
,RL-MOPSO,0.108223355,0.110680883,0.120161458,0.111732633,0.115375814,0.113690548,0.113594838,0.114392013,0.115552523,0.109089218,0.110221166,0.11594732,0.114438994,0.116578875,0.103672925,0.116076628,0.114443542,0.108710647,0.100696072,0.115423799,0.112281942,0.11632076,0.114688865,0.110581239,0.110507176,0.118459276,0.102305729,0.111059828,0.111392099,0.111986567,0.112276224,0.004468639
Viennet2,MOPSO-Gbest,0.032588048,0.027602242,0.025608922,0.044489863,0.099989843,0.086254109,0.029784066,0.020160555,0.053479686,0.057349241,0.046028861,0.025330306,0.03265257,0.023859059,0.044202266,0.027922597,0.049281344,0.02563832,0.041621468,0.030402004,0.022400769,0.040572077,0.031813393,0.039350284,0.047901665,0.048651404,0.029085539,0.025280328,0.028721874,0.024090436,0.038737105,0.018056018
,MOPSO-DPRT,0.034775869,0.031780591,0.048184795,0.048729942,0.049877831,0.049739587,0.038146023,0.049659292,0.038356623,0.040323928,0.039790536,0.03800129,0.036589388,0.037562864,0.041440578,0.035396734,0.031690614,0.045126719,0.048358726,0.044951168,0.044586852,0.04379078,0.039970754,0.033308915,0.048423227,0.043059195,0.049166344,0.042197589,0.058386277,0.056913437,0.042942882,0.006893927
,MOPSO-Von-Neumann,0.018103562,0.017867907,0.016849148,0.019898347,0.016898103,0.018481088,0.020320006,0.019866173,0.019808089,0.016885942,0.015966024,0.018185236,0.016149648,0.016543027,0.017558265,0.017312709,0.018158785,0.016094658,0.017041598,0.0156215,0.017278333,0.018126724,0.019220478,0.017071554,0.018692262,0.019112101,0.01793739,0.021964848,0.017240148,0.017979926,0.017941119,0.001452658
,MOPSO-IVT,0.019534164,0.017287483,0.017320846,0.019402756,0.01850929,0.017249185,0.015361165,0.018916716,0.017284934,0.017132582,0.017624588,0.01876595,0.017810733,0.018209716,0.021697111,0.015001074,0.018800533,0.01576015,0.019734889,0.016079236,0.013836681,0.017266094,0.016627681,0.018884351,0.019834986,0.016803362,0.017918713,0.017908481,0.016096244,0.017547013,0.017673557,0.001629378
,RT-MOPSO,0.019186275,0.016557971,0.017900624,0.016950018,0.01730826,0.019576218,0.020927207,0.01859379,0.017888381,0.018545949,0.016431987,0.016802228,0.01954334,0.019295811,0.017140905,0.017419562,0.016803044,0.017411646,0.017883771,0.017221874,0.019304344,0.018336669,0.019086526,0.019662889,0.017972047,0.019178393,0.019509148,0.017095533,0.017183094,0.017761471,0.018149299,0.001152534
,RL-MOPSO,0.014585447,0.018930007,0.01648246,0.020548501,0.018695046,0.016650085,0.017220044,0.018396963,0.017860674,0.019645244,0.020814691,0.019293612,0.017958739,0.018695247,0.017737613,0.020425328,0.020089292,0.022203383,0.021296822,0.020721971,0.017722943,0.021651998,0.017439955,0.01701199,0.02081038,0.021077499,0.018852187,0.015899074,0.018244024,0.018967624,0.018864295,0.001850087
Viennet3,MOPSO-Gbest,0.051060146,0.062858924,0.204147177,0.0358448,0.043021322,0.034899113,0.045467808,0.051987478,0.047871363,0.046882092,0.044194311,0.041433322,0.047381312,0.053604183,0.104921322,0.048624124,0.043103966,0.034682662,0.037548432,0.043442655,0.149111276,0.31903794,0.038209754,0.048911913,0.038809716,0.042659283,0.044000613,0.043020425,0.052427438,0.038220057,0.064579498,0.060013032
,MOPSO-DPRT,0.2028144,0.201909167,0.134075952,0.209955625,0.17766407,0.208981595,0.351484537,0.167661308,0.459180683,0.175974856,0.203933009,0.279117906,0.173893075,0.227697956,0.196839153,0.237020969,0.211579881,0.278496814,0.21750678,0.194308577,0.229742301,0.233273463,0.221634758,0.190633938,0.203371892,0.182713785,0.271532008,0.185334435,0.234645605,0.213023034,0.222533384,0.060699218
,MOPSO-Von-Neumann,0.064625206,0.053610803,0.067538927,0.074790173,0.048543207,0.072731469,0.062963864,0.054112753,0.05798007,0.073376495,0.054817124,0.053744882,0.063127929,0.073977857,0.069082,0.059089835,0.070037498,0.071010569,0.073197328,0.068865134,0.084524157,0.071267777,0.071040714,0.077732885,0.076520289,0.053114454,0.062190843,0.071386645,0.069820344,0.081093427,0.066863822,0.00916206
,MOPSO-IVT,0.070111149,0.067719793,0.059070696,0.051974878,0.066449379,0.051997878,0.073918557,0.063666302,0.066466641,0.078825202,0.072752184,0.066687146,0.054292974,0.060840646,0.058870271,0.070692105,0.06549351,0.089236309,0.067445037,0.063786379,0.064210232,0.051994408,0.062123268,0.062177731,0.058908027,0.056591126,0.05273689,0.091000742,0.064453344,0.078840876,0.065444456,0.009913837
,RT-MOPSO,0.058820165,0.076913073,0.070750322,0.059519818,0.071579889,0.057885303,0.072454796,0.059908593,0.073173866,0.061301419,0.041778855,0.095367643,0.054613083,0.067702126,0.059173648,0.054039349,0.062566937,0.077107278,0.046479484,0.054447202,0.058357256,0.05112131,0.052975798,0.053632357,0.074902693,0.076352345,0.04675704,0.051360533,0.076603784,0.0657083,0.062778476,0.011861411
,RL-MOPSO,0.060098871,0.05300136,0.060980534,0.072236083,0.075546084,0.05257224,0.067441446,0.070646127,0.051792586,0.064264919,0.063220932,0.071649698,0.070463845,0.086506538,0.076511691,0.042807038,0.054514797,0.055771315,0.090209703,0.042383807,0.056150281,0.054201736,0.062206443,0.057785307,0.067901938,0.058702581,0.053214906,0.053535359,0.061997819,0.071833066,0.062671635,0.011277351
