Benchmark,Algorithms,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Mean,Std
WFG4,RLT-MOPSO,0.495120635,0.488872775,0.494150327,0.48764471,0.490754201,0.491200216,0.49139844,0.488117999,0.492192555,0.491811887,0.490076886,0.487392915,0.497333448,0.490550879,0.489162688,0.486033139,0.491890395,0.489386819,0.492184103,0.49447889,0.492362193,0.495122287,0.488894383,0.489948598,0.488763194,0.491036058,0.493246632,0.494127438,0.495207691,0.482864277,0.491044222,0.003110124
WFG5,MOPSO-Gbest,0.237234697,0.228956027,0.242368566,0.245855783,0.239292412,0.23207447,0.246306725,0.231460904,0.222859491,0.239202128,0.242615595,0.238957635,0.226128814,0.220186005,0.232898811,0.229496923,0.217053522,0.233793134,0.232837163,0.241053731,0.235696204,0.240981442,0.230143761,0.224075433,0.238848968,0.24143181,0.228931449,0.251137404,0.245156746,0.241047743,0.23526945,0.008278788
WFG5,MOPSO-DPRT,0.483313721,0.486723879,0.491673728,0.47218239,0.489145648,0.482279614,0.482956743,0.48519916,0.485769519,0.476414118,0.482009568,0.48917151,0.487072418,0.484857127,0.486876281,0.484912017,0.474468989,0.482506684,0.490983509,0.487101236,0.483185767,0.491528441,0.482505145,0.475310927,0.480493752,0.488835704,0.48694848,0.482299951,0.487245111,0.482058996,0.484201004,0.004898763
WFG5,MOPSO-Von-Neumann,0.480938598,0.487866724,0.489185731,0.47798502,0.471033178,0.482732907,0.475751679,0.481544632,0.474978929,0.489174448,0.476260815,0.482113189,0.478428301,0.479799531,0.486069573,0.482959725,0.472604135,0.475762681,0.479730329,0.47167212,0.483059962,0.464434538,0.482311644,0.473459525,0.47613797,0.473707868,0.485198494,0.480407355,0.482110661,0.479536067,0.479231878,0.005711345
WFG5,MOPSO-IVT,0.472695837,0.486395485,0.476535149,0.480200675,0.480905068,0.470991758,0.458450897,0.479245335,0.470018209,0.467235924,0.479325513,0.464016809,0.483662184,0.462143414,0.482446465,0.462470579,0.486617086,0.484257333,0.482840079,0.472735879,0.45256272,0.468454811,0.474080578,0.45764554,0.485636742,0.471550994,0.469249853,0.482502891,0.473516397,0.479084664,0.473915829,0.009318429
WFG5,RT-MOPSO,0.482901825,0.480328527,0.484170735,0.481872765,0.483607744,0.480164905,0.488846998,0.482188202,0.476296462,0.481872132,0.486538074,0.472900944,0.483477876,0.484732832,0.477913094,0.479424452,0.478226302,0.47835438,0.480828937,0.477153842,0.490490214,0.471886451,0.487873172,0.482725835,0.482511961,0.48149314,0.477569393,0.48236612,0.478703083,0.474788116,0.481073617,0.004352258
WFG5,RLT-MOPSO,0.491127139,0.4862987,0.477686955,0.480437588,0.480068467,0.477642366,0.488768197,0.480528999,0.489544835,0.48482954,0.477430475,0.481949768,0.48812308,0.482635711,0.489686816,0.477228275,0.487583731,0.482070646,0.489005214,0.484046693,0.496360465,0.475329681,0.480631915,0.490547725,0.483252596,0.490153491,0.487035312,0.493250479,0.49102784,0.481745212,0.484867597,0.005458406
WFG6,MOPSO-Gbest,0.422156819,0.395336742,0.373118171,0.388758713,0.397268797,0.397127044,0.414565591,0.415088243,0.42449302,0.423631285,0.412400292,0.417890275,0.373491743,0.399439606,0.38082172,0.396740104,0.384175855,0.432707049,0.410392913,0.376876802,0.379911067,0.392122207,0.402633835,0.444900634,0.402948478,0.418580074,0.363017439,0.395962313,0.412604936,0.384130077,0.401109728,0.019558932
WFG6,MOPSO-DPRT,0.456943194,0.472076147,0.470161558,0.480809738,0.473931648,0.490272153,0.456593955,0.474334323,0.488547869,0.479882216,0.466576329,0.493669985,0.474730683,0.471468017,0.458711525,0.477609639,0.472292584,0.473848716,0.488748327,0.48327733,0.48289981,0.449365691,0.47901206,0.471008695,0.480571257,0.454207252,0.470594107,0.471213332,0.481932598,0.476946246,0.474074566,0.010856379
WFG6,MOPSO-Von-Neumann,0.493175201,0.485946104,0.48156503,0.484448859,0.479419987,0.480703036,0.481374304,0.476708777,0.493326753,0.490082451,0.490138172,0.478455444,0.476274814,0.48980395,0.486034581,0.484219267,0.488940104,0.474257862,0.486478565,0.496480137,0.497633276,0.481543275,0.482084819,0.488517355,0.496504931,0.485564255,0.485522888,0.481706666,0.492126552,0.490632307,0.485988991,0.006244701
